Invoice,StockCode,Sum of Quantity,InvoiceTime,Sum of Price,Customer ID,Country,StockCode_ID,Status
494359,85129A,3,1/13/2010 15:24,$1.25 ,17962,United States of America,85,successful
494359,85150,1,1/13/2010 15:24,$2.55 ,17962,Germany,85,successful
494359,85152,1,1/13/2010 15:24,$2.10 ,17962,Germany,85,successful
494362,10135,2,1/13/2010 15:56,$1.25 ,17757,Germany,10,successful
494362,20751,2,1/13/2010 15:56,$4.20 ,17757,Germany,20,successful
494362,20773,4,1/13/2010 15:56,$1.65 ,17757,United States of America,20,successful
494362,20914,8,1/13/2010 15:56,$2.95 ,17757,United States of America,20,successful
494362,21121,2,1/13/2010 15:56,$1.25 ,17757,Germany,21,successful
494362,21156,2,1/13/2010 15:56,$1.95 ,17757,United States of America,21,successful
494362,21217,2,1/13/2010 15:56,$9.95 ,17757,United States of America,21,successful
494362,21538,1,1/13/2010 15:56,$3.75 ,17757,United States of America,21,successful
494362,22139,1,1/13/2010 15:56,$4.95 ,17757,United States of America,22,successful
494362,22190,1,1/13/2010 15:56,$2.10 ,17757,Germany,22,successful
494362,22279,3,1/13/2010 15:56,$2.10 ,17757,United States of America,22,successful
494362,22280,3,1/13/2010 15:56,$2.10 ,17757,United States of America,22,successful
494362,22328,3,1/13/2010 15:56,$2.95 ,17757,United States of America,22,successful
494362,22329,2,1/13/2010 15:56,$1.65 ,17757,United States of America,22,successful
494362,22367,1,1/13/2010 15:56,$1.95 ,17757,Germany,22,successful
494362,84007,2,1/13/2010 15:56,$2.55 ,17757,United States of America,84,successful
494362,84536A,4,1/13/2010 15:56,$0.42 ,17757,United States of America,84,successful
494362,84916,2,1/13/2010 15:56,$5.95 ,17757,United States of America,84,successful
494364,16161P,25,1/13/2010 16:04,$0.42 ,14146,United States of America,16,successful
494364,21175,6,1/13/2010 16:04,$2.10 ,14146,United States of America,21,successful
494364,21181,6,1/13/2010 16:04,$2.10 ,14146,United States of America,21,successful
494364,21199,12,1/13/2010 16:04,$1.65 ,14146,United States of America,21,successful
494364,21314,8,1/13/2010 16:04,$2.10 ,14146,United States of America,21,successful
494364,21385,24,1/13/2010 16:04,$0.85 ,14146,United States of America,21,successful
494364,21481,6,1/13/2010 16:04,$2.95 ,14146,United States of America,21,successful
494364,21482,6,1/13/2010 16:04,$2.95 ,14146,United States of America,21,successful
494364,21484,4,1/13/2010 16:04,$3.45 ,14146,United States of America,21,successful
494364,21485,3,1/13/2010 16:04,$4.95 ,14146,United States of America,21,successful
494364,21498,25,1/13/2010 16:04,$0.42 ,14146,United States of America,21,successful
494364,21499,25,1/13/2010 16:04,$0.42 ,14146,United States of America,21,successful
494364,21500,25,1/13/2010 16:04,$0.42 ,14146,United States of America,21,successful
494364,21527,2,1/13/2010 16:04,$7.95 ,14146,United States of America,21,successful
494364,21770,2,1/13/2010 16:04,$4.95 ,14146,United States of America,21,successful
494364,21977,24,1/13/2010 16:04,$0.55 ,14146,United States of America,21,successful
494364,22045,25,1/13/2010 16:04,$0.42 ,14146,United States of America,22,successful
494364,22111,3,1/13/2010 16:04,$4.95 ,14146,United States of America,22,successful
494364,22112,3,1/13/2010 16:04,$4.95 ,14146,United States of America,22,successful
494364,22114,4,1/13/2010 16:04,$3.95 ,14146,United States of America,22,successful
494364,22138,3,1/13/2010 16:04,$4.95 ,14146,United States of America,22,successful
494364,22189,8,1/13/2010 16:04,$3.95 ,14146,United States of America,22,successful
494364,22195,12,1/13/2010 16:04,$1.65 ,14146,United States of America,22,successful
494364,22196,12,1/13/2010 16:04,$0.85 ,14146,United States of America,22,successful
494364,22219,12,1/13/2010 16:04,$0.85 ,14146,United States of America,22,successful
494364,22297,24,1/13/2010 16:04,$1.25 ,14146,United States of America,22,successful
494364,22318,6,1/13/2010 16:04,$2.95 ,14146,United States of America,22,successful
494364,22335,24,1/13/2010 16:04,$0.65 ,14146,United States of America,22,successful
494364,22341,12,1/13/2010 16:04,$1.65 ,14146,United States of America,22,successful
494364,48194,2,1/13/2010 16:04,$6.75 ,14146,United States of America,48,successful
494364,72349B,12,1/13/2010 16:04,$2.10 ,14146,Italy,72,successful
494364,72741,18,1/13/2010 16:04,$1.45 ,14146,United States of America,72,successful
494364,79320,4,1/13/2010 16:04,$4.95 ,14146,United States of America,79,successful
494364,82599,6,1/13/2010 16:04,$2.10 ,14146,United States of America,82,successful
494364,84029E,4,1/13/2010 16:04,$3.75 ,14146,United States of America,84,successful
494364,84050,6,1/13/2010 16:04,$1.65 ,14146,United States of America,84,successful
494364,84378,12,1/13/2010 16:04,$1.25 ,14146,United States of America,84,successful
494364,84380,12,1/13/2010 16:04,$1.25 ,14146,United States of America,84,successful
494364,84879,32,1/13/2010 16:04,$1.69 ,14146,United States of America,84,successful
494364,84970L,12,1/13/2010 16:04,$0.95 ,14146,United States of America,84,successful
494364,84976,12,1/13/2010 16:04,$1.69 ,14146,United States of America,84,successful
494364,84990,24,1/13/2010 16:04,$0.55 ,14146,United States of America,84,successful
494364,84992,24,1/13/2010 16:04,$0.55 ,14146,United States of America,84,successful
494364,85123A,6,1/13/2010 16:04,$2.95 ,14146,United States of America,85,successful
494364,85180A,3,1/13/2010 16:04,$4.65 ,14146,United States of America,85,successful
494383,21755,18,1/14/2010 7:25,$5.45 ,13929,P@/and,21,successful
494383,85123A,32,1/14/2010 7:25,$2.55 ,13929,P@/and,85,successful
494384,20752,6,1/14/2010 8:30,$2.10 ,16304,United States of America,20,successful
494384,21035,6,1/14/2010 8:30,$2.95 ,16304,United States of America,21,successful
494384,21107,6,1/14/2010 8:30,$2.95 ,16304,United States of America,21,successful
494384,21108,9,1/14/2010 8:30,$2.55 ,16304,United States of America,21,successful
494384,21217,1,1/14/2010 8:30,$9.95 ,16304,United States of America,21,successful
494384,21328,12,1/14/2010 8:30,$1.65 ,16304,United States of America,21,successful
494384,21410,3,1/14/2010 8:30,$4.25 ,16304,United States of America,21,successful
494384,21556,6,1/14/2010 8:30,$2.55 ,16304,United States of America,21,successful
494384,21638,12,1/14/2010 8:30,$2.10 ,16304,Italy,21,successful
494384,21644,12,1/14/2010 8:30,$1.25 ,16304,United States of America,21,successful
494384,21703,12,1/14/2010 8:30,$0.42 ,16304,United States of America,21,successful
494384,21985,48,1/14/2010 8:30,$0.29 ,16304,United States of America,21,successful
494384,22138,3,1/14/2010 8:30,$4.95 ,16304,United States of America,22,successful
494384,22195,12,1/14/2010 8:30,$1.65 ,16304,United States of America,22,successful
494384,22196,12,1/14/2010 8:30,$0.85 ,16304,United States of America,22,successful
494384,22199,4,1/14/2010 8:30,$4.25 ,16304,United States of America,22,successful
494384,22203,4,1/14/2010 8:30,$3.75 ,16304,United States of America,22,successful
494384,22204,4,1/14/2010 8:30,$3.75 ,16304,United States of America,22,successful
494384,35637C,2,1/14/2010 8:30,$5.95 ,16304,United States of America,35,successful
494384,47480,12,1/14/2010 8:30,$1.65 ,16304,United States of America,47,successful
494384,47556B,6,1/14/2010 8:30,$2.95 ,16304,United States of America,47,successful
494384,71270,12,1/14/2010 8:30,$1.25 ,16304,United States of America,71,successful
494384,79160,6,1/14/2010 8:30,$2.10 ,16304,United States of America,79,successful
494384,84050,6,1/14/2010 8:30,$1.65 ,16304,United States of America,84,successful
494384,84378,12,1/14/2010 8:30,$1.25 ,16304,United States of America,84,successful
494385,20672,8,1/14/2010 9:33,$1.25 ,18268,United States of America,20,successful
494385,20677,8,1/14/2010 9:33,$1.25 ,18268,United States of America,20,successful
494385,20961,10,1/14/2010 9:33,$1.25 ,18268,United States of America,20,successful
494385,20991,24,1/14/2010 9:33,$0.65 ,18268,United States of America,20,successful
494385,21232,24,1/14/2010 9:33,$1.25 ,18268,United States of America,21,successful
494385,21243,16,1/14/2010 9:33,$1.69 ,18268,United States of America,21,successful
494385,22064,12,1/14/2010 9:33,$1.65 ,18268,United States of America,22,successful
494385,22135,12,1/14/2010 9:33,$0.42 ,18268,United States of America,22,successful
494385,22136,12,1/14/2010 9:33,$1.65 ,18268,United States of America,22,successful
494385,35809A,24,1/14/2010 9:33,$1.69 ,18268,United States of America,35,successful
494385,35810A,24,1/14/2010 9:33,$1.69 ,18268,United States of America,35,successful
494385,35811A,24,1/14/2010 9:33,$1.69 ,18268,United States of America,35,successful
494385,37444C,4,1/14/2010 9:33,$2.95 ,18268,United States of America,37,successful
494385,37447,12,1/14/2010 9:33,$1.49 ,18268,United States of America,37,successful
494385,37494A,6,1/14/2010 9:33,$2.95 ,18268,United States of America,37,successful
494385,48185,6,1/14/2010 9:33,$6.75 ,18268,United States of America,48,successful
494385,48194,2,1/14/2010 9:33,$6.75 ,18268,United States of America,48,successful
494385,71403,6,1/14/2010 9:33,$2.95 ,18268,United States of America,71,successful
494385,84509G,4,1/14/2010 9:33,$3.75 ,18268,United States of America,84,successful
494385,84534B,12,1/14/2010 9:33,$0.85 ,18268,United States of America,84,successful
494385,84535B,16,1/14/2010 9:33,$0.65 ,18268,United States of America,84,successful
494385,84596B,8,1/14/2010 9:33,$1.25 ,18268,United States of America,84,successful
494385,84596F,8,1/14/2010 9:33,$1.25 ,18268,United States of America,84,successful
494385,84597C,12,1/14/2010 9:33,$1.25 ,18268,United States of America,84,successful
494385,84968A,2,1/14/2010 9:33,$12.75 ,18268,United States of America,84,successful
494389,20700,4,1/14/2010 10:01,$3.75 ,13152,United States of America,20,successful
494389,20723,10,1/14/2010 10:01,$0.85 ,13152,United States of America,20,successful
494389,20727,10,1/14/2010 10:01,$1.65 ,13152,United States of America,20,successful
494389,20750,2,1/14/2010 10:01,$7.95 ,13152,United States of America,20,successful
494389,20969,4,1/14/2010 10:01,$3.75 ,13152,United States of America,20,successful
494389,21385,24,1/14/2010 10:01,$0.85 ,13152,United States of America,21,successful
494389,21425,6,1/14/2010 10:01,$2.95 ,13152,United States of America,21,successful
494389,21448,12,1/14/2010 10:01,$1.65 ,13152,United States of America,21,successful
494389,21563,6,1/14/2010 10:01,$2.95 ,13152,United States of America,21,successful
494389,22083,6,1/14/2010 10:01,$2.95 ,13152,United States of America,22,successful
494389,22125,3,1/14/2010 10:01,$5.95 ,13152,United States of America,22,successful
494389,22177,1,1/14/2010 10:01,$9.95 ,13152,United States of America,22,successful
494389,22185,12,1/14/2010 10:01,$1.65 ,13152,United States of America,22,successful
494389,22249,32,1/14/2010 10:01,$0.85 ,13152,United States of America,22,successful
494389,22318,6,1/14/2010 10:01,$2.95 ,13152,United States of America,22,successful
494389,22321,12,1/14/2010 10:01,$0.85 ,13152,United States of America,22,successful
494389,22322,12,1/14/2010 10:01,$0.85 ,13152,United States of America,22,successful
494389,84032B,6,1/14/2010 10:01,$2.95 ,13152,United States of America,84,successful
494389,84078A,1,1/14/2010 10:01,$39.95 ,13152,United States of America,84,successful
494389,84356,2,1/14/2010 10:01,$6.95 ,13152,United States of America,84,successful
494389,84450B,12,1/14/2010 10:01,$0.42 ,13152,United States of America,84,successful
494389,84839,2,1/14/2010 10:01,$6.75 ,13152,United States of America,84,successful
494389,84842,4,1/14/2010 10:01,$3.75 ,13152,United States of America,84,successful
494389,84849B,12,1/14/2010 10:01,$1.69 ,13152,United States of America,84,successful
494389,84970S,12,1/14/2010 10:01,$0.85 ,13152,United States of America,84,successful
494389,84978,12,1/14/2010 10:01,$1.25 ,13152,United States of America,84,successful
494389,85113,6,1/14/2010 10:01,$2.10 ,13152,United States of America,85,successful
494389,85123A,6,1/14/2010 10:01,$2.95 ,13152,United States of America,85,successful
494389,85183B,6,1/14/2010 10:01,$3.75 ,13152,United States of America,85,successful
494390,10002,110,1/14/2010 10:04,$0.85 ,18041,P@/and,10,successful
494390,20675,8,1/14/2010 10:04,$1.25 ,18041,United States of America,20,successful
494390,20677,8,1/14/2010 10:04,$1.25 ,18041,United States of America,20,successful
494390,20974,48,1/14/2010 10:04,$0.65 ,18041,United States of America,20,successful
494390,20975,48,1/14/2010 10:04,$0.65 ,18041,United States of America,20,successful
494390,20992,48,1/14/2010 10:04,$0.85 ,18041,United States of America,20,successful
494390,21080,96,1/14/2010 10:04,$0.64 ,18041,P@/and,21,successful
494390,21086,6,1/14/2010 10:04,$0.65 ,18041,United States of America,21,successful
494390,21224,20,1/14/2010 10:04,$1.25 ,18041,United States of America,21,successful
494390,21238,8,1/14/2010 10:04,$0.85 ,18041,United States of America,21,successful
494390,21239,8,1/14/2010 10:04,$0.85 ,18041,United States of America,21,successful
494390,21559,2,1/14/2010 10:04,$2.55 ,18041,United States of America,21,successful
494390,21561,2,1/14/2010 10:04,$2.55 ,18041,United States of America,21,successful
494390,21679,24,1/14/2010 10:04,$0.85 ,18041,United States of America,21,successful
494390,21746,20,1/14/2010 10:04,$1.25 ,18041,United States of America,21,successful
494390,21747,20,1/14/2010 10:04,$1.25 ,18041,United States of America,21,successful
494390,22097,6,1/14/2010 10:04,$1.25 ,18041,United States of America,22,successful
494390,22139,3,1/14/2010 10:04,$4.95 ,18041,United States of America,22,successful
494390,22326,2,1/14/2010 10:04,$2.95 ,18041,United States of America,22,successful
494390,22327,4,1/14/2010 10:04,$2.95 ,18041,United States of America,22,successful
494390,22328,2,1/14/2010 10:04,$2.95 ,18041,United States of America,22,successful
494390,22352,2,1/14/2010 10:04,$2.55 ,18041,United States of America,22,successful
494390,37348,5,1/14/2010 10:04,$2.55 ,18041,United States of America,37,successful
494390,51014C,12,1/14/2010 10:04,$0.85 ,18041,United States of America,51,successful
494390,84997B,4,1/14/2010 10:04,$3.75 ,18041,United States of America,84,successful
494390,84997C,4,1/14/2010 10:04,$3.75 ,18041,United States of America,84,successful
494390,84997D,4,1/14/2010 10:04,$3.75 ,18041,United States of America,84,successful
494391,16156N,25,1/14/2010 10:13,$0.42 ,13787,United States of America,16,successful
494391,20846,12,1/14/2010 10:13,$1.25 ,13787,United States of America,20,successful
494391,21255,6,1/14/2010 10:13,$1.65 ,13787,United States of America,21,successful
494391,21256,6,1/14/2010 10:13,$1.65 ,13787,United States of America,21,successful
494391,21385,12,1/14/2010 10:13,$0.85 ,13787,United States of America,21,successful
494391,21389,12,1/14/2010 10:13,$0.85 ,13787,United States of America,21,successful
494391,21500,25,1/14/2010 10:13,$0.42 ,13787,United States of America,21,successful
494391,72484,48,1/14/2010 10:13,$0.38 ,13787,United States of America,72,successful
494391,84789,4,1/14/2010 10:13,$3.75 ,13787,United States of America,84,successful
494391,84839,4,1/14/2010 10:13,$6.75 ,13787,United States of America,84,successful
494391,84970S,12,1/14/2010 10:13,$0.85 ,13787,United States of America,84,successful
494391,85123A,6,1/14/2010 10:13,$2.95 ,13787,United States of America,85,successful
494392,20979,16,1/14/2010 10:21,$1.25 ,16414,United States of America,20,successful
494392,21217,3,1/14/2010 10:21,$9.95 ,16414,United States of America,21,successful
494392,21755,3,1/14/2010 10:21,$5.95 ,16414,United States of America,21,successful
494392,22138,3,1/14/2010 10:21,$4.95 ,16414,United States of America,22,successful
494392,84879,16,1/14/2010 10:21,$1.69 ,16414,United States of America,84,successful
494392,85099B,10,1/14/2010 10:21,$1.95 ,16414,United States of America,85,successful
494394,16156S,25,1/14/2010 10:25,$0.42 ,15312,United States of America,16,successful
494394,20983,12,1/14/2010 10:25,$0.85 ,15312,United States of America,20,successful
494394,21039,6,1/14/2010 10:25,$2.55 ,15312,United States of America,21,successful
494394,21080,12,1/14/2010 10:25,$0.85 ,15312,United States of America,21,successful
494394,21210,12,1/14/2010 10:25,$1.45 ,15312,United States of America,21,successful
494394,21498,25,1/14/2010 10:25,$0.42 ,15312,United States of America,21,successful
494394,21843,2,1/14/2010 10:25,$10.95 ,15312,United States of America,21,successful
494394,22114,4,1/14/2010 10:25,$3.95 ,15312,United States of America,22,successful
494394,22180,2,1/14/2010 10:25,$9.95 ,15312,United States of America,22,successful
494394,22284,12,1/14/2010 10:25,$1.65 ,15312,United States of America,22,successful
494394,22285,12,1/14/2010 10:25,$1.65 ,15312,United States of America,22,successful
494394,37449,2,1/14/2010 10:25,$9.95 ,15312,United States of America,37,successful
494394,37503,2,1/14/2010 10:25,$10.75 ,15312,United States of America,37,successful
494394,72741,18,1/14/2010 10:25,$1.45 ,15312,United States of America,72,successful
494394,85123A,12,1/14/2010 10:25,$2.95 ,15312,United States of America,85,successful
494395,20752,6,1/14/2010 10:35,$2.10 ,14256,United States of America,20,successful
494395,20754,6,1/14/2010 10:35,$2.10 ,14256,United States of America,20,successful
494395,20914,6,1/14/2010 10:35,$2.95 ,14256,United States of America,20,successful
494395,21035,6,1/14/2010 10:35,$2.95 ,14256,United States of America,21,successful
494395,21041,6,1/14/2010 10:35,$2.95 ,14256,United States of America,21,successful
494395,21121,24,1/14/2010 10:35,$1.25 ,14256,United States of America,21,successful
494395,21122,24,1/14/2010 10:35,$1.25 ,14256,United States of America,21,successful
494395,21124,24,1/14/2010 10:35,$1.25 ,14256,United States of America,21,successful
494395,21154,10,1/14/2010 10:35,$1.25 ,14256,United States of America,21,successful
494395,21212,24,1/14/2010 10:35,$0.55 ,14256,United States of America,21,successful
494395,21216,4,1/14/2010 10:35,$4.95 ,14256,United States of America,21,successful
494395,21218,6,1/14/2010 10:35,$3.75 ,14256,United States of America,21,successful
494395,21277,1,1/14/2010 10:35,$21.95 ,14256,United States of America,21,successful
494395,21527,2,1/14/2010 10:35,$7.95 ,14256,United States of America,21,successful
494395,21529,6,1/14/2010 10:35,$3.45 ,14256,United States of America,21,successful
494395,21531,6,1/14/2010 10:35,$2.55 ,14256,United States of America,21,successful
494395,21533,3,1/14/2010 10:35,$4.95 ,14256,United States of America,21,successful
494395,21535,6,1/14/2010 10:35,$2.55 ,14256,United States of America,21,successful
494395,21537,4,1/14/2010 10:35,$4.25 ,14256,United States of America,21,successful
494395,21539,3,1/14/2010 10:35,$4.95 ,14256,United States of America,21,successful
494395,21559,6,1/14/2010 10:35,$2.55 ,14256,United States of America,21,successful
494395,21657,3,1/14/2010 10:35,$6.95 ,14256,United States of America,21,successful
494395,21661,3,1/14/2010 10:35,$5.95 ,14256,United States of America,21,successful
494395,21662,3,1/14/2010 10:35,$5.95 ,14256,United States of America,21,successful
494395,21663,3,1/14/2010 10:35,$5.95 ,14256,United States of America,21,successful
494395,21664,4,1/14/2010 10:35,$3.75 ,14256,United States of America,21,successful
494395,21777,2,1/14/2010 10:35,$7.95 ,14256,United States of America,21,successful
494395,21781,2,1/14/2010 10:35,$14.95 ,14256,United States of America,21,successful
494395,21836,6,1/14/2010 10:35,$3.75 ,14256,United States of America,21,successful
494395,21843,1,1/14/2010 10:35,$10.95 ,14256,United States of America,21,successful
494395,21844,6,1/14/2010 10:35,$2.95 ,14256,United States of America,21,successful
494395,21975,48,1/14/2010 10:35,$1.10 ,14256,United States of America,21,successful
494395,21976,24,1/14/2010 10:35,$0.55 ,14256,United States of America,21,successful
494395,21977,24,1/14/2010 10:35,$0.55 ,14256,United States of America,21,successful
494395,22073,8,1/14/2010 10:35,$3.75 ,14256,United States of America,22,successful
494395,22131,6,1/14/2010 10:35,$1.95 ,14256,United States of America,22,successful
494395,22195,12,1/14/2010 10:35,$1.65 ,14256,United States of America,22,successful
494395,22218,3,1/14/2010 10:35,$4.25 ,14256,United States of America,22,successful
494395,22279,6,1/14/2010 10:35,$2.10 ,14256,United States of America,22,successful
494395,22280,6,1/14/2010 10:35,$2.10 ,14256,United States of America,22,successful
494395,22300,6,1/14/2010 10:35,$2.55 ,14256,United States of America,22,successful
494395,22301,6,1/14/2010 10:35,$2.55 ,14256,United States of America,22,successful
494395,22315,12,1/14/2010 10:35,$1.25 ,14256,United States of America,22,successful
494395,22326,6,1/14/2010 10:35,$2.95 ,14256,United States of America,22,successful
494395,22328,6,1/14/2010 10:35,$2.95 ,14256,United States of America,22,successful
494395,22329,12,1/14/2010 10:35,$1.65 ,14256,United States of America,22,successful
494395,22357,4,1/14/2010 10:35,$4.25 ,14256,United States of America,22,successful
494395,84279B,3,1/14/2010 10:35,$3.75 ,14256,United States of America,84,successful
494395,84279P,3,1/14/2010 10:35,$3.75 ,14256,United States of America,84,successful
494395,84880,3,1/14/2010 10:35,$5.95 ,14256,United States of America,84,successful
494395,84988,12,1/14/2010 10:35,$1.45 ,14256,United States of America,84,successful
494395,84991,24,1/14/2010 10:35,$0.55 ,14256,United States of America,84,successful
494395,84992,24,1/14/2010 10:35,$0.55 ,14256,United States of America,84,successful
494395,85065,2,1/14/2010 10:35,$12.75 ,14256,United States of America,85,successful
494416,16161P,25,1/14/2010 10:56,$0.42 ,17469,United States of America,16,successful
494416,20764,4,1/14/2010 10:56,$3.75 ,17469,United States of America,20,successful
494416,20765,4,1/14/2010 10:56,$3.75 ,17469,United States of America,20,successful
494416,21035,6,1/14/2010 10:56,$2.95 ,17469,United States of America,21,successful
494416,21041,6,1/14/2010 10:56,$2.95 ,17469,United States of America,21,successful
494416,21080,12,1/14/2010 10:56,$0.85 ,17469,United States of America,21,successful
494416,21185,3,1/14/2010 10:56,$6.35 ,17469,Italy,21,successful
494416,21199,12,1/14/2010 10:56,$1.65 ,17469,United States of America,21,successful
494416,21232,12,1/14/2010 10:56,$1.25 ,17469,United States of America,21,successful
494416,21257,2,1/14/2010 10:56,$7.95 ,17469,United States of America,21,successful
494416,21259,2,1/14/2010 10:56,$5.95 ,17469,United States of America,21,successful
494416,21555,6,1/14/2010 10:56,$2.55 ,17469,United States of America,21,successful
494416,21556,6,1/14/2010 10:56,$2.55 ,17469,United States of America,21,successful
494416,21985,48,1/14/2010 10:56,$0.29 ,17469,United States of America,21,successful
494416,22193,2,1/14/2010 10:56,$8.50 ,17469,United States of America,22,successful
494416,22329,12,1/14/2010 10:56,$1.65 ,17469,United States of America,22,successful
494416,46775D,1,1/14/2010 10:56,$16.95 ,17469,United States of America,46,successful
494416,84559A,12,1/14/2010 10:56,$0.85 ,17469,United States of America,84,successful
494416,84559B,12,1/14/2010 10:56,$0.85 ,17469,United States of America,84,successful
494416,84678,6,1/14/2010 10:56,$2.55 ,17469,United States of America,84,successful
494416,84706A,2,1/14/2010 10:56,$8.95 ,17469,United States of America,84,successful
494416,84880,3,1/14/2010 10:56,$5.95 ,17469,United States of America,84,successful
494416,84934,40,1/14/2010 10:56,$0.85 ,17469,United States of America,84,successful
494419,47502,4,1/14/2010 10:57,$9.95 ,15903,United States of America,47,successful
494429,21485,24,1/14/2010 11:09,$4.25 ,16660,P@/and,21,successful
494429,21485,8,1/14/2010 11:09,$4.95 ,16660,United States of America,21,successful
494432,20713,100,1/14/2010 11:43,$1.65 ,13694,P@/and,20,successful
494432,20725,100,1/14/2010 11:43,$1.45 ,13694,P@/and,20,successful
494432,20727,100,1/14/2010 11:43,$1.45 ,13694,P@/and,20,successful
494432,21928,100,1/14/2010 11:43,$1.65 ,13694,P@/and,21,successful
494432,21929,100,1/14/2010 11:43,$1.65 ,13694,P@/and,21,successful
494432,21931,100,1/14/2010 11:43,$1.65 ,13694,P@/and,21,successful
494432,21934,100,1/14/2010 11:43,$1.45 ,13694,P@/and,21,successful
494432,21935,100,1/14/2010 11:43,$1.45 ,13694,P@/and,21,successful
494433,85123A,96,1/14/2010 11:49,$2.55 ,14423,P@/and,85,successful
494434,21108,9,1/14/2010 11:59,$2.55 ,18134,United States of America,21,successful
494434,21109,2,1/14/2010 11:59,$6.75 ,18134,United States of America,21,successful
494434,21110,2,1/14/2010 11:59,$6.75 ,18134,United States of America,21,successful
494434,21198,12,1/14/2010 11:59,$1.65 ,18134,United States of America,21,successful
494434,21407,3,1/14/2010 11:59,$4.25 ,18134,United States of America,21,successful
494434,21523,2,1/14/2010 11:59,$6.75 ,18134,United States of America,21,successful
494434,21752,1,1/14/2010 11:59,$14.95 ,18134,United States of America,21,successful
494434,22184,2,1/14/2010 11:59,$8.50 ,18134,United States of America,22,successful
494434,37503,2,1/14/2010 11:59,$10.75 ,18134,United States of America,37,successful
494434,72799A,6,1/14/2010 11:59,$2.95 ,18134,United States of America,72,successful
494434,72799F,6,1/14/2010 11:59,$2.95 ,18134,United States of America,72,successful
494434,84029E,4,1/14/2010 11:59,$3.75 ,18134,United States of America,84,successful
494434,84279B,4,1/14/2010 11:59,$3.75 ,18134,United States of America,84,successful
494434,84599,4,1/14/2010 11:59,$7.95 ,18134,United States of America,84,successful
494434,84678,6,1/14/2010 11:59,$2.55 ,18134,United States of America,84,successful
494434,84682,6,1/14/2010 11:59,$2.95 ,18134,United States of America,84,successful
494434,85038,6,1/14/2010 11:59,$2.10 ,18134,United States of America,85,successful
494434,85114B,6,1/14/2010 11:59,$1.65 ,18134,United States of America,85,successful
494435,20754,4,1/14/2010 12:00,$2.10 ,14590,United States of America,20,successful
494435,21080,4,1/14/2010 12:00,$0.85 ,14590,United States of America,21,successful
494435,21126,3,1/14/2010 12:00,$1.25 ,14590,United States of America,21,successful
494435,21216,7,1/14/2010 12:00,$4.95 ,14590,United States of America,21,successful
494435,21396,12,1/14/2010 12:00,$1.25 ,14590,United States of America,21,successful
494435,21532,1,1/14/2010 12:00,$2.10 ,14590,Germany,21,successful
494435,21536,2,1/14/2010 12:00,$2.10 ,14590,United States of America,21,successful
494435,21539,18,1/14/2010 12:00,$4.25 ,14590,P@/and,21,successful
494435,21540,1,1/14/2010 12:00,$4.25 ,14590,Italy,21,successful
494435,21865,4,1/14/2010 12:00,$2.10 ,14590,United States of America,21,successful
494435,21875,6,1/14/2010 12:00,$1.25 ,14590,United States of America,21,successful
494435,22207,2,1/14/2010 12:00,$4.25 ,14590,United States of America,22,successful
494435,22357,2,1/14/2010 12:00,$4.25 ,14590,United States of America,22,successful
494435,22358,2,1/14/2010 12:00,$2.95 ,14590,United States of America,22,successful
494435,84509F,2,1/14/2010 12:00,$3.75 ,14590,United States of America,84,successful
494435,84510F,2,1/14/2010 12:00,$1.25 ,14590,Germany,84,successful
494436,20828,18,1/14/2010 12:09,$2.55 ,16013,United States of America,20,successful
494436,21155,6,1/14/2010 12:09,$2.10 ,16013,United States of America,21,successful
494436,21836,4,1/14/2010 12:09,$3.75 ,16013,United States of America,21,successful
494436,21876,12,1/14/2010 12:09,$1.25 ,16013,United States of America,21,successful
494436,22077,12,1/14/2010 12:09,$1.65 ,16013,United States of America,22,successful
494436,22138,3,1/14/2010 12:09,$4.95 ,16013,United States of America,22,successful
494436,22218,3,1/14/2010 12:09,$4.25 ,16013,United States of America,22,successful
494436,22260,12,1/14/2010 12:09,$0.85 ,16013,United States of America,22,successful
494436,22262,12,1/14/2010 12:09,$0.85 ,16013,United States of America,22,successful
494436,22270,12,1/14/2010 12:09,$3.75 ,16013,United States of America,22,successful
494436,22281,10,1/14/2010 12:09,$5.95 ,16013,P@/and,22,successful
494436,22291,24,1/14/2010 12:09,$1.45 ,16013,United States of America,22,successful
494436,22293,24,1/14/2010 12:09,$1.45 ,16013,United States of America,22,successful
494436,47590A,9,1/14/2010 12:09,$5.45 ,16013,United States of America,47,successful
494436,85060,24,1/14/2010 12:09,$1.25 ,16013,United States of America,85,successful
494436,85176,12,1/14/2010 12:09,$0.85 ,16013,United States of America,85,successful
494437,21004,3,1/14/2010 12:11,$4.25 ,14466,United States of America,21,successful
494437,21042,3,1/14/2010 12:11,$5.95 ,14466,United States of America,21,successful
494437,21043,3,1/14/2010 12:11,$5.95 ,14466,United States of America,21,successful
494437,21156,10,1/14/2010 12:11,$1.95 ,14466,United States of America,21,successful
494437,21210,4,1/14/2010 12:11,$1.45 ,14466,United States of America,21,successful
494437,21213,4,1/14/2010 12:11,$0.55 ,14466,Germany,21,successful
494437,21215,6,1/14/2010 12:11,$0.55 ,14466,United States of America,21,successful
494437,21843,1,1/14/2010 12:11,$10.95 ,14466,United States of America,21,successful
494437,21977,24,1/14/2010 12:11,$0.55 ,14466,United States of America,21,successful
494437,22097,1,1/14/2010 12:11,$1.25 ,14466,Austria,22,successful
